date,time,currency,event,impact,actual,forecast,previous
2024-04-25,08:00,EUR,ECB Economic Bulletin,low,,,
2024-04-25,10:00,GBP,CBI Realized Sales,low,-44,-2,2
2024-04-25,12:30,USD,Advance GDP q/q,high,1.6%,2.5%,3.3%
2024-04-25,12:30,USD,Unemployment Claims,high,207K,214K,212K
2024-04-25,12:30,USD,Advance GDP Price Index q/q,medium,3.1%,3.0%,1.5%
2024-04-25,12:30,USD,Goods Trade Balance,low,-91.8B,-91.1B,-91.8B
2024-04-25,12:30,USD,Prelim Wholesale Inventories m/m,low,-0.4%,0.2%,0.5%
2024-04-25,14:00,USD,Pending Home Sales m/m,high,3.4%,0.3%,1.6%
2024-04-25,14:30,USD,Natural Gas Storage,low,92B,87B,50B
2024-04-25,15:15,EUR,German Buba President Nagel Speaks,low,,,
2024-04-25,23:01,GBP,GfK Consumer Confidence,low,-19,-20,-21
2024-04-25,23:30,JPY,Tokyo Core CPI y/y,medium,1.6%,2.2%,2.4%
2024-04-26,01:30,AUD,Import Prices q/q,low,-1.8%,0.1%,1.1%
2024-04-26,01:30,AUD,PPI q/q,low,0.9%,0.9%,0.9%
2024-04-26,03:22,JPY,BOJ Outlook Report,high,,,
2024-04-26,03:22,JPY,BOJ Policy Rate,high,<0.10%,<0.10%,<0.10%
2024-04-26,03:22,JPY,Monetary Policy Statement,high,,,
2024-04-26,06:30,JPY,BOJ Press Conference,high,,,
2024-04-26,07:00,EUR,Spanish Unemployment Rate,low,12.3%,11.8%,11.8%
2024-04-26,08:00,CHF,SNB Chairman Jordan Speaks,medium,,,
2024-04-26,08:00,EUR,M3 Money Supply y/y,low,0.9%,0.5%,0.4%
2024-04-26,08:00,EUR,Private Loans y/y,low,0.2%,0.3%,0.3%
2024-04-26,12:30,USD,Core PCE Price Index m/m,high,0.3%,0.3%,0.3%
2024-04-26,12:30,USD,Personal Income m/m,low,0.5%,0.5%,0.3%
2024-04-26,12:30,USD,Personal Spending m/m,low,0.8%,0.6%,0.8%
2024-04-26,14:00,USD,Revised UoM Consumer Sentiment,high,77.2,77.9,77.9
2024-04-26,14:00,USD,Revised UoM Inflation Expectations,low,3.2%,,3.1%
2024-04-28,23:00,JPY,Bank Holiday,holiday,,,
2024-04-29,06:29,EUR,German Prelim CPI m/m,high,0.5%,0.6%,0.4%
2024-04-29,07:00,EUR,Spanish Flash CPI y/y,medium,3.3%,3.4%,3.2%
2024-04-29,09:13,EUR,Italian 10-y Bond Auction,low,3.861.3,,3.671.4
2024-04-29,23:01,GBP,BRC Shop Price Index y/y,low,0.8%,,1.3%
2024-04-29,23:30,JPY,Unemployment Rate,low,2.6%,2.5%,2.6%
2024-04-29,23:50,JPY,Prelim Industrial Production m/m,low,3.8%,3.4%,-0.1%
2024-04-29,23:50,JPY,Retail Sales y/y,low,1.2%,2.5%,4.6%
2024-04-30,01:00,NZD,ANZ Business Confidence,medium,14.9,,22.9
2024-04-30,01:30,AUD,Retail Sales m/m,medium,-0.4%,0.2%,0.3%
2024-04-30,01:30,AUD,Private Sector Credit m/m,low,0.3%,0.4%,0.5%
2024-04-30,01:30,CNY,Manufacturing PMI,high,50.4,50.3,50.8
2024-04-30,01:30,CNY,Non-Manufacturing PMI,medium,51.2,52.3,53.0
2024-04-30,01:45,CNY,RatingDog Manufacturing PMI,low,51.4,51.0,51.1
2024-04-30,05:00,JPY,Housing Starts y/y,low,-12.8%,-7.6%,-8.2%
2024-04-30,05:30,EUR,French Consumer Spending m/m,low,0.4%,0.2%,0.0%
2024-04-30,05:30,EUR,French Flash GDP q/q,low,0.2%,0.1%,0.0%
2024-04-30,06:00,EUR,German Import Prices m/m,low,0.4%,0.1%,-0.2%
2024-04-30,06:00,EUR,German Retail Sales m/m,low,1.8%,1.3%,-1.9%
2024-04-30,06:45,EUR,French Prelim CPI m/m,low,0.5%,0.5%,0.2%
2024-04-30,07:00,CHF,KOF Economic Barometer,low,101.8,102.1,101.5
2024-04-30,07:00,EUR,Spanish Flash GDP q/q,low,0.7%,0.4%,0.6%
2024-04-30,07:55,EUR,German Unemployment Change,low,10K,7K,4K
2024-04-30,08:00,EUR,Italian Prelim GDP q/q,low,0.3%,0.1%,0.2%
2024-04-30,08:00,EUR,German Prelim GDP q/q,low,0.2%,0.1%,-0.3%
2024-04-30,08:30,GBP,M4 Money Supply m/m,low,0.7%,0.4%,0.5%
2024-04-30,08:30,GBP,Mortgage Approvals,low,61K,61K,60K
2024-04-30,08:30,GBP,Net Lending to Individuals m/m,low,1.8B,1.7B,2.9B
2024-04-30,09:00,EUR,Core CPI Flash Estimate y/y,medium,2.7%,2.6%,2.9%
2024-04-30,09:00,EUR,CPI Flash Estimate y/y,medium,2.4%,2.4%,2.4%
2024-04-30,09:00,EUR,Italian Prelim CPI m/m,low,0.2%,0.3%,0.1%
2024-04-30,09:00,EUR,Prelim Flash GDP q/q,low,0.3%,0.1%,0.0%
2024-04-30,12:30,CAD,GDP m/m,high,0.2%,0.3%,0.6%
2024-04-30,12:30,USD,Employment Cost Index q/q,high,1.2%,1.0%,0.9%
2024-04-30,13:00,USD,S&P/CS Composite-20 HPI y/y,medium,7.3%,6.7%,6.6%
2024-04-30,13:00,USD,HPI m/m,low,1.2%,0.1%,-0.1%
2024-04-30,13:45,USD,Chicago PMI,medium,37.9,44.9,41.4
2024-04-30,14:00,USD,CB Consumer Confidence,high,97.0,104.0,104.7
2024-04-30,20:30,USD,API Weekly Statistical Bulletin,low,,,
2024-04-30,21:00,NZD,RBNZ Financial Stability Report,low,,,
2024-04-30,22:45,NZD,Employment Change q/q,high,-0.2%,0.3%,0.4%
2024-04-30,22:45,NZD,Unemployment Rate,high,4.3%,4.3%,4.0%
2024-04-30,22:45,NZD,Labor Cost Index q/q,low,0.8%,0.8%,1.0%
