date,time,currency,event,impact,actual,forecast,previous
2022-12-28,21:30,USD,API Weekly Statistical Bulletin,low,,,
2022-12-29,09:00,EUR,M3 Money Supply y/y,low,4.8%,5.0%,5.1%
2022-12-29,09:00,EUR,Private Loans y/y,low,4.1%,4.3%,4.2%
2022-12-29,13:30,USD,Unemployment Claims,medium,225K,225K,216K
2022-12-29,15:30,USD,Natural Gas Storage,low,-213B,-198B,-87B
2022-12-29,16:00,USD,Crude Oil Inventories,low,0.7M,-1.2M,-5.9M
2022-12-30,07:00,GBP,Nationwide HPI m/m,low,-0.1%,-0.7%,-1.4%
2022-12-30,08:00,CHF,KOF Economic Barometer,low,92.2,90.9,89.5
2022-12-30,08:00,EUR,Spanish Flash CPI y/y,low,5.8%,6.1%,6.8%
2022-12-30,14:45,USD,Chicago PMI,medium,44.9,40.1,37.2
2022-12-31,01:30,CNY,Manufacturing PMI,low,47.0,48.0,48.0
2022-12-31,01:30,CNY,Non-Manufacturing PMI,low,41.6,45.8,46.7
