date,time,currency,event,impact,actual,forecast,previous
2023-12-27,23:50,JPY,Retail Sales y/y,low,5.3%,5.1%,4.2%
2023-12-28,13:30,USD,Unemployment Claims,medium,218K,211K,205K
2023-12-28,13:30,USD,Goods Trade Balance,low,-90.3B,-88.6B,-89.8B
2023-12-28,13:30,USD,Prelim Wholesale Inventories m/m,low,-0.2%,-0.2%,-0.2%
2023-12-28,15:00,USD,Pending Home Sales m/m,medium,0.0%,0.8%,-1.5%
2023-12-28,15:30,USD,Natural Gas Storage,low,-87B,-80B,-87B
2023-12-28,16:00,USD,Crude Oil Inventories,low,-7.1M,-2.7M,2.9M
2023-12-29,07:00,GBP,Nationwide HPI m/m,low,0.0%,0.1%,0.2%
2023-12-29,08:00,CHF,KOF Economic Barometer,low,97.8,96.9,96.7
2023-12-29,08:00,EUR,Spanish Flash CPI y/y,medium,3.1%,3.2%,3.2%
2023-12-29,14:45,USD,Chicago PMI,medium,46.9,50.1,55.8
2023-12-31,01:30,CNY,Manufacturing PMI,medium,49.0,49.6,49.4
2023-12-31,01:30,CNY,Non-Manufacturing PMI,medium,50.4,50.5,50.2
2023-12-31,20:00,NZD,Bank Holiday,holiday,,,
2023-12-31,21:00,AUD,Bank Holiday,holiday,,,
