date,time,currency,event,impact,actual,forecast,previous
2023-08-30,12:30,USD,Goods Trade Balance,low,-91.2B,-90.0B,-87.8B
2023-08-30,12:30,USD,Prelim Wholesale Inventories m/m,low,-0.1%,0.2%,-0.3%
2023-08-30,14:00,USD,Pending Home Sales m/m,medium,0.9%,-0.8%,0.3%
2023-08-30,14:30,USD,Crude Oil Inventories,low,-10.6M,-2.2M,-6.1M
2023-08-30,23:50,JPY,Prelim Industrial Production m/m,low,-2.0%,-1.2%,2.0%
2023-08-30,23:50,JPY,Retail Sales y/y,low,6.8%,5.5%,5.9%
2023-08-31,01:00,NZD,ANZ Business Confidence,low,-3.7,,-13.1
2023-08-31,01:30,AUD,Private Capital Expenditure q/q,low,2.8%,1.1%,2.4%
2023-08-31,01:30,AUD,Private Sector Credit m/m,low,0.3%,0.3%,0.2%
2023-08-31,01:30,CNY,Manufacturing PMI,high,49.7,49.1,49.3
2023-08-31,01:30,CNY,Non-Manufacturing PMI,medium,51.0,51.3,51.5
2023-08-31,05:00,JPY,Housing Starts y/y,low,-6.7%,-1.3%,-4.8%
2023-08-31,06:00,EUR,German Retail Sales m/m,low,-0.8%,0.3%,-0.8%
2023-08-31,06:30,CHF,Retail Sales y/y,low,-2.2%,1.5%,1.8%
2023-08-31,06:45,EUR,French Consumer Spending m/m,low,0.3%,0.3%,0.9%
2023-08-31,06:45,EUR,French Prelim CPI m/m,low,1.0%,0.7%,0.0%
2023-08-31,06:45,EUR,French Prelim GDP q/q,low,0.5%,0.5%,0.5%
2023-08-31,07:15,GBP,MPC Member Pill Speaks,low,,,
2023-08-31,07:55,EUR,German Unemployment Change,low,18K,10K,-4K
2023-08-31,08:00,EUR,Italian Monthly Unemployment Rate,low,7.6%,7.4%,7.4%
2023-08-31,09:00,EUR,Core CPI Flash Estimate y/y,medium,5.3%,5.3%,5.5%
2023-08-31,09:00,EUR,CPI Flash Estimate y/y,medium,5.3%,5.1%,5.3%
2023-08-31,09:00,EUR,Italian Prelim CPI m/m,low,0.4%,0.1%,0.1%
2023-08-31,09:00,EUR,Unemployment Rate,low,6.4%,6.4%,6.4%
2023-08-31,11:30,EUR,ECB Monetary Policy Meeting Accounts,low,,,
2023-08-31,11:30,USD,Challenger Job Cuts y/y,low,266.9%,,-8.2%
2023-08-31,12:30,CAD,Current Account,low,-6.6B,-11.1B,-6.2B
2023-08-31,12:30,USD,Core PCE Price Index m/m,high,0.2%,0.2%,0.2%
2023-08-31,12:30,USD,Unemployment Claims,high,228K,236K,230K
2023-08-31,12:30,USD,Personal Income m/m,low,0.2%,0.3%,0.3%
2023-08-31,12:30,USD,Personal Spending m/m,low,0.8%,0.7%,0.5%
2023-08-31,13:45,USD,Chicago PMI,low,48.7,44.3,42.8
2023-08-31,14:30,USD,Natural Gas Storage,low,32B,28B,18B
2023-08-31,23:50,JPY,Capital Spending q/y,low,4.5%,7.9%,11.0%
