date,time,currency,event,impact,actual,forecast,previous
2022-02-25,10:15,EUR,Italian 10-y Bond Auction,low,1.811.4,,1.391.4
2022-02-25,10:15,EUR,ECOFIN Meetings,low,,,
2022-02-25,10:15,EUR,Eurogroup Meetings,low,,,
2022-02-25,13:30,USD,Core PCE Price Index m/m,high,0.5%,0.5%,0.5%
2022-02-25,13:30,USD,Core Durable Goods Orders m/m,medium,0.7%,0.4%,0.4%
2022-02-25,13:30,USD,Durable Goods Orders m/m,medium,1.6%,1.1%,-0.9%
2022-02-25,13:30,USD,Personal Income m/m,low,0.0%,-0.3%,0.3%
2022-02-25,13:30,USD,Personal Spending m/m,low,2.1%,1.6%,-0.6%
2022-02-25,14:00,EUR,ECB President Lagarde Speaks,medium,,,
2022-02-25,15:00,USD,Revised UoM Consumer Sentiment,medium,62.8,61.7,61.7
2022-02-25,15:00,USD,Pending Home Sales m/m,low,-5.7%,1.5%,-3.8%
2022-02-25,15:00,USD,Revised UoM Inflation Expectations,low,4.9%,,5.0%
2022-02-25,16:00,USD,Fed Monetary Policy Report,low,,,
2022-02-27,23:50,JPY,Prelim Industrial Production m/m,low,-1.3%,-0.6%,-1.0%
2022-02-27,23:50,JPY,Retail Sales y/y,low,1.6%,1.5%,1.4%
2022-02-28,00:00,NZD,ANZ Business Confidence,low,-51.8,,-23.2
2022-02-28,00:05,AUD,MI Inflation Gauge m/m,low,0.5%,,0.4%
2022-02-28,00:30,AUD,Company Operating Profits q/q,low,2.0%,2.1%,4.0%
2022-02-28,00:30,AUD,Private Sector Credit m/m,low,0.6%,0.7%,0.8%
2022-02-28,00:30,AUD,Retail Sales m/m,low,1.8%,0.3%,-4.4%
2022-02-28,05:00,JPY,Housing Starts y/y,low,2.1%,2.2%,4.2%
2022-02-28,07:30,CHF,Retail Sales y/y,low,5.1%,0.4%,-0.4%
2022-02-28,08:00,CHF,KOF Economic Barometer,medium,105.0,108.1,107.8
2022-02-28,08:00,CHF,GDP q/q,low,0.3%,0.3%,1.7%
2022-02-28,08:00,EUR,Spanish Flash CPI y/y,low,7.4%,7.1%,6.0%
2022-02-28,13:30,CAD,Current Account,low,-0.8B,2.2B,1.4B
2022-02-28,13:30,CAD,IPPI m/m,low,3.0%,0.9%,0.7%
2022-02-28,13:30,CAD,RMPI m/m,low,6.5%,4.9%,-2.9%
2022-02-28,13:30,USD,Goods Trade Balance,low,-107.6B,-99.6B,-101.0B
2022-02-28,13:30,USD,Prelim Wholesale Inventories m/m,low,0.8%,1.3%,2.1%
2022-02-28,14:45,USD,Chicago PMI,medium,56.3,62.1,65.2
2022-02-28,21:30,AUD,AIG Manufacturing Index,low,53.2,,48.4
