date,time,currency,event,impact,actual,forecast,previous
2024-05-24,13:35,USD,FOMC Member Waller Speaks,medium,,,
2024-05-24,14:00,USD,Revised UoM Consumer Sentiment,high,69.1,67.8,67.4
2024-05-24,14:00,USD,Revised UoM Inflation Expectations,low,3.3%,,3.5%
2024-05-25,08:45,All,G7 Meetings,low,,,
2024-05-27,00:05,JPY,BOJ Gov Ueda Speaks,high,,,
2024-05-27,07:00,GBP,Bank Holiday,holiday,,,
2024-05-27,08:00,EUR,German ifo Business Climate,medium,89.3,90.4,89.4
2024-05-27,12:00,USD,Bank Holiday,holiday,,,
2024-05-27,12:59,EUR,Belgian NBB Business Climate,low,-11.0,-10.8,-11.9
2024-05-27,23:01,GBP,BRC Shop Price Index y/y,low,0.6%,,0.8%
2024-05-27,23:50,JPY,SPPI y/y,low,2.8%,2.3%,2.3%
2024-05-28,01:30,AUD,Retail Sales m/m,medium,0.1%,0.3%,-0.4%
2024-05-28,04:55,CHF,SNB Chairman Jordan Speaks,medium,,,
2024-05-28,04:55,USD,FOMC Member Bowman Speaks,low,,,
2024-05-28,04:55,USD,FOMC Member Mester Speaks,low,,,
2024-05-28,05:00,JPY,BOJ Core CPI y/y,low,1.8%,2.2%,2.2%
2024-05-28,06:00,EUR,German WPI m/m,low,0.4%,0.1%,0.2%
2024-05-28,10:00,GBP,CBI Realized Sales,low,8,-24,-44
2024-05-28,12:30,CAD,IPPI m/m,low,1.5%,0.8%,0.8%
2024-05-28,12:30,CAD,RMPI m/m,low,5.5%,3.1%,4.7%
2024-05-28,13:00,USD,S&P/CS Composite-20 HPI y/y,medium,7.4%,7.3%,7.3%
2024-05-28,13:00,USD,HPI m/m,low,0.1%,0.5%,1.2%
2024-05-28,14:00,USD,CB Consumer Confidence,high,102.0,96.0,97.0
2024-05-28,17:05,USD,FOMC Member Cook Speaks,low,,,
2024-05-28,17:05,USD,FOMC Member Daly Speaks,low,,,
2024-05-29,00:30,AUD,MI Leading Index m/m,low,0.0%,,-0.1%
2024-05-29,01:00,NZD,ANZ Business Confidence,low,11.2,,14.9
2024-05-29,01:30,AUD,CPI y/y,high,3.6%,3.4%,3.5%
2024-05-29,01:30,AUD,Construction Work Done q/q,low,-2.9%,0.6%,0.7%
2024-05-29,04:59,JPY,Consumer Confidence,low,36.2,39.1,38.3
2024-05-29,06:00,EUR,German GfK Consumer Climate,low,-20.9,-22.5,-24.2
2024-05-29,06:29,EUR,German Prelim CPI m/m,high,0.1%,0.2%,0.5%
2024-05-29,08:00,CHF,UBS Economic Expectations,low,18.2,,17.6
2024-05-29,08:00,EUR,M3 Money Supply y/y,low,1.3%,1.3%,0.9%
2024-05-29,08:00,EUR,Private Loans y/y,low,0.2%,0.4%,0.2%
2024-05-29,13:59,USD,Richmond Manufacturing Index,medium,0,-6,-7
2024-05-29,17:45,USD,FOMC Member Williams Speaks,low,,,
2024-05-29,18:00,USD,Beige Book,low,,,
2024-05-29,20:30,USD,API Weekly Statistical Bulletin,low,,,
2024-05-29,22:45,NZD,Building Consents m/m,low,-1.9%,,-0.2%
2024-05-29,22:50,AUD,RBA Assist Gov Hunter Speaks,low,,,
2024-05-29,23:00,USD,FOMC Member Bostic Speaks,low,,,
2024-05-30,00:00,CHF,SNB Chairman Jordan Speaks,medium,,,
2024-05-30,01:30,AUD,Building Approvals m/m,low,-0.3%,1.8%,1.9%
2024-05-30,01:30,AUD,Private Capital Expenditure q/q,low,1.0%,0.6%,0.8%
2024-05-30,02:00,NZD,Annual Budget Release,medium,,,
2024-05-30,06:00,CHF,Trade Balance,low,4.32B,3.98B,3.54B
2024-05-30,07:00,CHF,GDP q/q,medium,0.5%,0.3%,0.3%
2024-05-30,07:00,CHF,KOF Economic Barometer,low,100.3,102.2,101.8
2024-05-30,07:00,EUR,Spanish Flash CPI y/y,medium,3.6%,3.7%,3.3%
2024-05-30,08:00,EUR,Italian Monthly Unemployment Rate,low,6.9%,7.3%,7.2%
2024-05-30,09:00,EUR,Unemployment Rate,low,6.4%,6.5%,6.5%
2024-05-30,09:21,EUR,Italian 10-y Bond Auction,low,3.971.5,,3.861.3
2024-05-30,12:30,CAD,Current Account,low,-5.4B,-5.5B,-1.6B
2024-05-30,12:30,USD,Prelim GDP q/q,high,1.3%,1.2%,1.6%
2024-05-30,12:30,USD,Unemployment Claims,high,219K,218K,215K
2024-05-30,12:30,USD,Prelim GDP Price Index q/q,medium,3.0%,3.1%,3.1%
2024-05-30,12:30,USD,Goods Trade Balance,low,-99.4B,-91.9B,-91.8B
2024-05-30,12:30,USD,Prelim Wholesale Inventories m/m,low,0.2%,0.0%,-0.4%
2024-05-30,14:00,USD,Pending Home Sales m/m,high,-7.7%,-1.1%,3.4%
2024-05-30,14:30,USD,Natural Gas Storage,low,84B,77B,78B
2024-05-30,15:00,USD,Crude Oil Inventories,low,-4.2M,-1.6M,1.8M
2024-05-30,16:05,USD,FOMC Member Williams Speaks,low,,,
2024-05-30,23:30,JPY,Tokyo Core CPI y/y,medium,1.9%,1.9%,1.6%
2024-05-30,23:30,JPY,Unemployment Rate,low,2.6%,2.6%,2.6%
2024-05-30,23:50,JPY,Prelim Industrial Production m/m,low,-0.1%,1.5%,3.8%
2024-05-30,23:50,JPY,Retail Sales y/y,low,2.4%,1.8%,1.2%
2024-05-31,01:30,AUD,Private Sector Credit m/m,low,0.5%,0.4%,0.3%
2024-05-31,01:30,CNY,Manufacturing PMI,high,49.5,50.5,50.4
2024-05-31,01:30,CNY,Non-Manufacturing PMI,medium,51.1,51.5,51.2
2024-05-31,05:00,JPY,Housing Starts y/y,low,13.9%,-0.2%,-12.8%
2024-05-31,05:30,EUR,French Final Private Payrolls q/q,low,0.3%,0.2%,0.2%
2024-05-31,06:00,EUR,German Import Prices m/m,low,0.7%,0.5%,0.4%
2024-05-31,06:00,EUR,German Retail Sales m/m,low,-1.2%,-0.2%,1.8%
2024-05-31,06:00,GBP,Nationwide HPI m/m,low,0.4%,0.1%,-0.4%
2024-05-31,06:30,CHF,Retail Sales y/y,low,2.7%,0.2%,-0.1%
2024-05-31,06:45,EUR,French Consumer Spending m/m,low,-0.8%,0.2%,0.4%
2024-05-31,06:45,EUR,French Prelim CPI m/m,low,0.0%,0.1%,0.5%
2024-05-31,06:45,EUR,French Prelim GDP q/q,low,0.2%,0.2%,0.2%
2024-05-31,08:30,GBP,M4 Money Supply m/m,low,0.1%,0.4%,0.7%
2024-05-31,08:30,GBP,Mortgage Approvals,low,61K,62K,61K
2024-05-31,08:30,GBP,Net Lending to Individuals m/m,low,3.1B,2.0B,1.8B
2024-05-31,09:00,EUR,Core CPI Flash Estimate y/y,high,2.9%,2.7%,2.7%
2024-05-31,09:00,EUR,CPI Flash Estimate y/y,high,2.6%,2.5%,2.4%
2024-05-31,09:00,EUR,Italian Prelim CPI m/m,low,0.2%,0.2%,0.2%
2024-05-31,12:30,CAD,GDP m/m,high,0.0%,0.0%,0.2%
2024-05-31,12:30,USD,Core PCE Price Index m/m,high,0.2%,0.3%,0.3%
2024-05-31,12:30,USD,Personal Income m/m,low,0.3%,0.3%,0.5%
2024-05-31,12:30,USD,Personal Spending m/m,low,0.2%,0.3%,0.8%
2024-05-31,13:45,USD,Chicago PMI,medium,35.4,41.1,37.9
2024-05-31,22:15,USD,FOMC Member Bostic Speaks,low,,,
