date,time,currency,event,impact,actual,forecast,previous
2023-04-28,04:00,JPY,BOJ Policy Rate,medium,-0.10%,-0.10%,-0.10%
2023-04-28,05:00,JPY,Housing Starts y/y,low,-3.2%,-3.9%,-0.3%
2023-04-28,05:30,EUR,French Flash GDP q/q,medium,0.2%,0.2%,0.1%
2023-04-28,05:30,EUR,French Consumer Spending m/m,low,-1.3%,0.5%,-0.8%
2023-04-28,06:00,EUR,German Import Prices m/m,low,-1.1%,-1.3%,-2.4%
2023-04-28,06:29,EUR,German Prelim CPI m/m,high,0.4%,0.6%,0.8%
2023-04-28,06:30,CHF,Retail Sales y/y,low,-1.9%,0.4%,0.3%
2023-04-28,06:30,JPY,BOJ Press Conference,high,,,
2023-04-28,06:45,EUR,French Prelim CPI m/m,low,0.6%,0.5%,0.8%
2023-04-28,07:00,CHF,KOF Economic Barometer,low,96.4,98.0,98.2
2023-04-28,07:00,EUR,Spanish Flash CPI y/y,medium,4.1%,4.4%,3.3%
2023-04-28,07:00,EUR,Spanish Flash GDP q/q,low,0.5%,0.3%,0.2%
2023-04-28,07:55,EUR,German Unemployment Change,low,24K,8K,16K
2023-04-28,08:00,CHF,SNB Chairman Jordan Speaks,medium,,,
2023-04-28,08:00,EUR,Italian Prelim GDP q/q,low,0.5%,0.2%,-0.1%
2023-04-28,08:00,EUR,German Prelim GDP q/q,low,0.0%,0.2%,-0.2%
2023-04-28,09:00,EUR,Prelim Flash GDP q/q,low,0.1%,0.2%,0.1%
2023-04-28,09:15,EUR,ECOFIN Meetings,low,,,
2023-04-28,09:15,EUR,Eurogroup Meetings,low,,,
2023-04-28,12:30,CAD,GDP m/m,high,0.1%,0.2%,0.5%
2023-04-28,12:30,USD,Core PCE Price Index m/m,high,0.3%,0.3%,0.3%
2023-04-28,12:30,USD,Employment Cost Index q/q,high,1.2%,1.1%,1.0%
2023-04-28,12:30,USD,Personal Income m/m,low,0.3%,0.2%,0.3%
2023-04-28,12:30,USD,Personal Spending m/m,low,0.0%,-0.1%,0.2%
2023-04-28,13:45,USD,Chicago PMI,medium,48.6,43.6,43.8
2023-04-28,14:00,USD,Revised UoM Consumer Sentiment,medium,63.5,63.5,63.5
2023-04-28,14:00,USD,Revised UoM Inflation Expectations,low,4.6%,,4.6%
2023-04-29,10:15,EUR,ECOFIN Meetings,low,,,
2023-04-30,01:30,CNY,Manufacturing PMI,medium,49.2,51.4,51.9
2023-04-30,01:30,CNY,Non-Manufacturing PMI,medium,56.4,57.0,58.2
