date,time,currency,event,impact,actual,forecast,previous
2023-07-31,05:00,JPY,Housing Starts y/y,low,-4.8%,-0.4%,3.5%
2023-07-31,06:00,EUR,German Import Prices m/m,low,-1.6%,-0.8%,-1.4%
2023-07-31,06:00,EUR,German Retail Sales m/m,low,-0.8%,-0.3%,0.4%
2023-07-31,08:00,EUR,Italian Prelim GDP q/q,low,-0.3%,0.0%,0.5%
2023-07-31,08:30,GBP,M4 Money Supply m/m,low,-0.1%,0.5%,0.2%
2023-07-31,08:30,GBP,Mortgage Approvals,low,55K,49K,51K
2023-07-31,08:30,GBP,Net Lending to Individuals m/m,low,1.8B,1.3B,1.1B
2023-07-31,09:00,EUR,Core CPI Flash Estimate y/y,medium,5.5%,5.4%,5.4%
2023-07-31,09:00,EUR,CPI Flash Estimate y/y,medium,5.3%,5.3%,5.5%
2023-07-31,09:00,EUR,Italian Prelim CPI m/m,low,0.1%,-0.1%,0.0%
2023-07-31,09:00,EUR,Prelim Flash GDP q/q,low,0.3%,0.2%,0.1%
2023-07-31,13:45,USD,Chicago PMI,low,42.8,43.3,41.5
2023-07-31,18:00,USD,Loan Officer Survey,low,,,
2023-07-31,22:45,NZD,Building Consents m/m,low,3.5%,,-2.2%
2023-07-31,23:01,GBP,BRC Shop Price Index y/y,low,7.6%,,8.4%
2023-07-31,23:30,JPY,Unemployment Rate,low,2.5%,2.6%,2.6%
