date,time,currency,event,impact,actual,forecast,previous
2024-10-25,08:00,EUR,M3 Money Supply y/y,low,3.2%,2.9%,2.9%
2024-10-25,08:00,EUR,Private Loans y/y,low,0.7%,0.8%,0.6%
2024-10-25,09:01,CNY,Foreign Direct Investment ytd/y,low,-30.4%,,-31.5%
2024-10-25,12:30,CAD,Core Retail Sales m/m,high,-0.7%,0.3%,0.4%
2024-10-25,12:30,CAD,Retail Sales m/m,high,0.4%,0.5%,0.9%
2024-10-25,12:30,CAD,NHPI m/m,low,0.0%,0.2%,0.0%
2024-10-25,12:30,USD,Core Durable Goods Orders m/m,medium,0.4%,-0.1%,0.5%
2024-10-25,12:30,USD,Durable Goods Orders m/m,medium,-0.8%,-1.1%,0.0%
2024-10-25,12:55,EUR,Belgian NBB Business Climate,low,-12.8,-12.7,-13.3
2024-10-25,14:00,USD,Revised UoM Consumer Sentiment,medium,70.5,69.2,68.9
2024-10-25,14:00,USD,Revised UoM Inflation Expectations,low,2.7%,,2.9%
2024-10-25,14:15,All,IMF Meetings,low,,,
2024-10-25,15:00,USD,FOMC Member Collins Speaks,low,,,
2024-10-26,14:15,All,IMF Meetings,low,,,
2024-10-26,15:20,GBP,BOE Gov Bailey Speaks,medium,,,
2024-10-27,02:00,CHF,Daylight Saving Time Shift,holiday,,,
2024-10-27,02:00,EUR,Daylight Saving Time Shift,holiday,,,
2024-10-27,02:00,GBP,Daylight Saving Time Shift,holiday,,,
2024-10-27,05:00,JPY,Lower House Elections,high,,,
2024-10-27,19:00,NZD,Bank Holiday,holiday,,,
2024-10-28,11:00,GBP,CBI Realized Sales,low,-6,-9,4
2024-10-28,13:00,CNY,CB Leading Index m/m,low,-0.2%,,-0.2%
2024-10-28,17:30,CAD,BOC Gov Macklem Speaks,high,,,
2024-10-28,23:30,JPY,Unemployment Rate,low,2.4%,2.5%,2.5%
2024-10-29,00:01,GBP,BRC Shop Price Index y/y,low,-0.8%,,-0.6%
2024-10-29,07:00,EUR,German GfK Consumer Climate,low,-18.3,-20.4,-21.2
2024-10-29,09:30,GBP,M4 Money Supply m/m,low,0.6%,0.1%,-0.1%
2024-10-29,09:30,GBP,Mortgage Approvals,low,66K,65K,65K
2024-10-29,09:30,GBP,Net Lending to Individuals m/m,low,3.8B,4.1B,4.2B
2024-10-29,12:30,USD,Goods Trade Balance,low,-108.2B,-95.9B,-94.3B
2024-10-29,12:30,USD,Prelim Wholesale Inventories m/m,low,-0.1%,0.1%,0.2%
2024-10-29,13:00,USD,S&P/CS Composite-20 HPI y/y,medium,5.2%,4.9%,5.9%
2024-10-29,13:00,USD,HPI m/m,low,0.3%,0.1%,0.1%
2024-10-29,14:00,USD,CB Consumer Confidence,high,108.7,99.5,98.7
2024-10-29,14:00,USD,JOLTS Job Openings,high,7.44M,7.98M,8.04M
2024-10-29,18:00,CHF,SNB Chairman Schlegel Speaks,high,,,
2024-10-29,19:30,CAD,BOC Gov Macklem Speaks,high,,,
2024-10-29,20:30,USD,API Weekly Statistical Bulletin,low,,,
2024-10-30,00:30,AUD,CPI m/m,high,0.2%,0.3%,1.0%
2024-10-30,00:30,AUD,CPI y/y,high,2.1%,2.3%,2.7%
2024-10-30,00:30,AUD,Trimmed Mean CPI m/m,high,0.8%,0.8%,0.8%
2024-10-30,05:00,JPY,Consumer Confidence,low,36.2,36.7,36.9
2024-10-30,06:29,EUR,German Prelim CPI m/m,high,0.4%,0.2%,0.0%
2024-10-30,06:30,EUR,French Consumer Spending m/m,low,0.1%,0.1%,0.2%
2024-10-30,06:30,EUR,French Flash GDP q/q,low,0.4%,0.3%,0.3%
2024-10-30,08:00,CHF,KOF Economic Barometer,low,99.5,105.1,105.5
2024-10-30,08:00,EUR,Spanish Flash CPI y/y,medium,1.8%,1.7%,1.5%
2024-10-30,08:00,EUR,Spanish Flash GDP q/q,low,0.8%,0.6%,0.8%
2024-10-30,08:55,EUR,German Unemployment Change,low,27K,15K,17K
2024-10-30,09:00,CHF,SNB Chairman Schlegel Speaks,high,,,
2024-10-30,09:00,CHF,UBS Economic Expectations,low,-7.7,,-8.8
2024-10-30,09:00,EUR,Italian Prelim GDP q/q,low,0.0%,0.2%,0.2%
2024-10-30,09:00,EUR,German Prelim GDP q/q,low,0.2%,-0.1%,-0.1%
2024-10-30,10:00,EUR,Prelim Flash GDP q/q,low,0.4%,0.2%,0.3%
2024-10-30,10:22,EUR,Italian 10-y Bond Auction,low,3.571.6,,3.431.6
2024-10-30,12:15,USD,ADP Non-Farm Employment Change,high,233K,110K,143K
2024-10-30,12:30,USD,Advance GDP q/q,high,2.8%,3.0%,2.8%
2024-10-30,12:30,USD,Advance GDP Price Index q/q,medium,1.8%,1.9%,2.3%
2024-10-30,12:33,GBP,Autumn Forecast Statement,medium,,,
2024-10-30,14:00,USD,Pending Home Sales m/m,medium,7.4%,1.9%,0.6%
2024-10-30,14:30,USD,Crude Oil Inventories,medium,-0.5M,1.5M,5.5M
2024-10-30,18:00,EUR,German Buba President Nagel Speaks,low,,,
2024-10-30,20:15,CAD,BOC Gov Macklem Speaks,high,,,
2024-10-30,23:50,JPY,Prelim Industrial Production m/m,low,1.4%,0.9%,-3.3%
2024-10-30,23:50,JPY,Retail Sales y/y,low,0.5%,2.1%,2.8%
2024-10-31,00:00,NZD,ANZ Business Confidence,low,65.7,,60.9
2024-10-31,00:30,AUD,Retail Sales m/m,medium,0.1%,0.3%,0.7%
2024-10-31,00:30,AUD,Building Approvals m/m,low,4.4%,2.2%,-6.1%
2024-10-31,00:30,AUD,Import Prices q/q,low,-1.4%,-0.2%,1.0%
2024-10-31,00:30,AUD,Private Sector Credit m/m,low,0.5%,0.5%,0.5%
2024-10-31,01:30,CNY,Manufacturing PMI,high,50.1,49.8,49.8
2024-10-31,01:30,CNY,Non-Manufacturing PMI,medium,50.2,50.4,50.0
2024-10-31,01:35,GBP,MPC Member Breeden Speaks,low,,,
2024-10-31,02:48,JPY,BOJ Outlook Report,high,,,
2024-10-31,02:48,JPY,BOJ Policy Rate,high,<0.25%,<0.25%,<0.25%
2024-10-31,02:48,JPY,Monetary Policy Statement,high,,,
2024-10-31,05:00,JPY,Housing Starts y/y,low,-0.6%,-4.2%,-5.1%
2024-10-31,06:30,JPY,BOJ Press Conference,high,,,
2024-10-31,07:00,EUR,German Import Prices m/m,low,-0.4%,-0.4%,-0.4%
2024-10-31,07:00,EUR,German Retail Sales m/m,low,1.2%,-0.7%,1.6%
2024-10-31,07:45,EUR,French Prelim CPI m/m,low,0.2%,0.2%,-1.2%
2024-10-31,09:00,EUR,ECB Economic Bulletin,low,,,
2024-10-31,09:00,EUR,Italian Monthly Unemployment Rate,low,6.1%,6.2%,6.2%
2024-10-31,10:00,EUR,Core CPI Flash Estimate y/y,medium,2.7%,2.6%,2.7%
2024-10-31,10:00,EUR,CPI Flash Estimate y/y,medium,2.0%,1.9%,1.8%
2024-10-31,10:00,EUR,Italian Prelim CPI m/m,low,0.0%,-0.1%,-0.2%
2024-10-31,10:00,EUR,Unemployment Rate,low,6.3%,6.4%,6.4%
2024-10-31,10:03,GBP,30-y Bond Auction,low,4.833.1,,4.332.9
2024-10-31,11:30,USD,Challenger Job Cuts y/y,low,50.9%,,53.4%
2024-10-31,12:30,CAD,GDP m/m,high,0.0%,0.0%,0.2%
2024-10-31,12:30,USD,Core PCE Price Index m/m,high,0.3%,0.3%,0.1%
2024-10-31,12:30,USD,Employment Cost Index q/q,high,0.8%,0.9%,0.9%
2024-10-31,12:30,USD,Unemployment Claims,high,216K,229K,227K
2024-10-31,12:30,USD,Personal Income m/m,low,0.3%,0.3%,0.2%
2024-10-31,12:30,USD,Personal Spending m/m,low,0.5%,0.4%,0.2%
2024-10-31,13:45,USD,Chicago PMI,medium,41.6,46.9,46.6
2024-10-31,14:30,USD,Natural Gas Storage,low,78B,79B,80B
2024-10-31,21:45,NZD,Building Consents m/m,low,2.6%,,-5.3%
