date,time,currency,event,impact,actual,forecast,previous
2023-09-29,06:00,EUR,German Import Prices m/m,low,0.4%,0.6%,-0.6%
2023-09-29,06:00,EUR,German Retail Sales m/m,low,-1.2%,0.5%,-0.8%
2023-09-29,06:00,GBP,Current Account,low,-25.3B,-14.5B,-10.8B
2023-09-29,06:00,GBP,Final GDP q/q,low,0.2%,0.2%,0.2%
2023-09-29,06:00,GBP,Revised Business Investment q/q,low,4.1%,3.2%,3.4%
2023-09-29,06:45,EUR,French Consumer Spending m/m,low,-0.5%,-0.4%,0.3%
2023-09-29,06:45,EUR,French Prelim CPI m/m,low,-0.5%,-0.3%,1.0%
2023-09-29,07:00,CHF,KOF Economic Barometer,low,95.9,90.6,91.1
2023-09-29,07:40,EUR,ECB President Lagarde Speaks,medium,,,
2023-09-29,07:55,EUR,German Unemployment Change,low,10K,15K,18K
2023-09-29,08:30,GBP,M4 Money Supply m/m,low,0.2%,0.2%,-0.5%
2023-09-29,08:30,GBP,Mortgage Approvals,low,45K,48K,49K
2023-09-29,08:30,GBP,Net Lending to Individuals m/m,low,2.9B,1.5B,1.4B
2023-09-29,09:00,EUR,Core CPI Flash Estimate y/y,medium,4.5%,4.8%,5.3%
2023-09-29,09:00,EUR,CPI Flash Estimate y/y,medium,4.3%,4.5%,5.3%
2023-09-29,09:00,EUR,Italian Prelim CPI m/m,low,0.2%,-0.1%,0.4%
2023-09-29,12:30,CAD,GDP m/m,high,0.0%,0.1%,-0.2%
2023-09-29,12:30,USD,Core PCE Price Index m/m,high,0.1%,0.2%,0.2%
2023-09-29,12:30,USD,Goods Trade Balance,low,-84.3B,-91.4B,-91.2B
2023-09-29,12:30,USD,Personal Income m/m,low,0.4%,0.4%,0.2%
2023-09-29,12:30,USD,Personal Spending m/m,low,0.4%,0.5%,0.8%
2023-09-29,12:30,USD,Prelim Wholesale Inventories m/m,low,-0.1%,-0.1%,-0.1%
2023-09-29,13:45,USD,Chicago PMI,medium,44.1,47.5,48.7
2023-09-29,14:00,USD,Revised UoM Consumer Sentiment,high,68.1,67.7,67.7
2023-09-29,14:00,USD,Revised UoM Inflation Expectations,low,3.2%,,3.1%
2023-09-30,01:30,CNY,Manufacturing PMI,high,50.2,50.2,49.7
2023-09-30,01:30,CNY,Non-Manufacturing PMI,medium,51.7,51.5,51.0
2023-09-30,06:01,JPY,BOJ Gov Ueda Speaks,high,,,
2023-09-30,14:00,GBP,MPC Member Cunliffe Speaks,low,,,
2023-09-30,16:00,AUD,Daylight Saving Time Shift,holiday,,,
