date,time,currency,event,impact,actual,forecast,previous
2024-09-27,06:45,EUR,French Prelim CPI m/m,low,-1.2%,-0.7%,0.6%
2024-09-27,07:00,EUR,Spanish Flash CPI y/y,medium,1.5%,1.9%,2.2%
2024-09-27,07:55,EUR,German Unemployment Change,low,17K,13K,2K
2024-09-27,09:10,EUR,Italian 10-y Bond Auction,low,3.431.6,,3.681.6
2024-09-27,10:00,GBP,CBI Realized Sales,low,4,-17,-27
2024-09-27,11:15,EUR,German Buba President Nagel Speaks,low,,,
2024-09-27,12:30,CAD,GDP m/m,high,0.2%,0.1%,0.0%
2024-09-27,12:30,USD,Core PCE Price Index m/m,high,0.1%,0.2%,0.2%
2024-09-27,12:30,USD,Goods Trade Balance,low,-94.3B,-100.6B,-102.7B
2024-09-27,12:30,USD,Personal Income m/m,low,0.2%,0.4%,0.3%
2024-09-27,12:30,USD,Personal Spending m/m,low,0.2%,0.3%,0.5%
2024-09-27,12:30,USD,Prelim Wholesale Inventories m/m,low,0.2%,0.2%,0.3%
2024-09-27,14:00,USD,Revised UoM Consumer Sentiment,medium,70.1,69.3,69.0
2024-09-27,14:00,USD,Revised UoM Inflation Expectations,low,2.7%,,2.7%
2024-09-27,17:15,USD,FOMC Member Bowman Speaks,low,,,
2024-09-28,14:00,NZD,Daylight Saving Time Shift,holiday,,,
2024-09-29,23:50,JPY,Prelim Industrial Production m/m,low,-3.3%,-0.5%,2.8%
2024-09-29,23:50,JPY,Retail Sales y/y,low,2.8%,2.6%,2.6%
2024-09-30,00:00,NZD,ANZ Business Confidence,medium,60.9,,50.6
2024-09-30,01:30,AUD,Private Sector Credit m/m,low,0.5%,0.5%,0.5%
2024-09-30,01:30,CNY,Manufacturing PMI,high,49.8,49.4,49.1
2024-09-30,01:30,CNY,Non-Manufacturing PMI,medium,50.0,50.4,50.3
2024-09-30,01:45,CNY,RatingDog Manufacturing PMI,low,49.3,50.5,50.4
2024-09-30,01:45,CNY,RatingDog Services PMI,low,50.3,51.6,51.6
2024-09-30,05:00,JPY,Housing Starts y/y,low,-5.1%,-3.3%,-0.2%
2024-09-30,06:00,EUR,German Import Prices m/m,low,-0.4%,-0.4%,-0.4%
2024-09-30,06:00,GBP,Current Account,low,-28.4B,-32.5B,-21.0B
2024-09-30,06:00,GBP,Final GDP q/q,low,0.5%,0.6%,0.6%
2024-09-30,06:00,GBP,Nationwide HPI m/m,low,0.7%,0.3%,-0.2%
2024-09-30,06:00,GBP,Revised Business Investment q/q,low,1.4%,-0.1%,-0.1%
2024-09-30,06:29,EUR,German Prelim CPI m/m,high,0.0%,0.1%,-0.1%
2024-09-30,07:00,CHF,KOF Economic Barometer,low,105.5,101.0,101.6
2024-09-30,08:30,GBP,M4 Money Supply m/m,low,-0.1%,0.2%,0.3%
2024-09-30,08:30,GBP,Mortgage Approvals,low,65K,64K,62K
2024-09-30,08:30,GBP,Net Lending to Individuals m/m,low,4.2B,4.1B,4.0B
2024-09-30,09:00,EUR,Italian Prelim CPI m/m,low,-0.2%,-0.2%,0.2%
2024-09-30,12:00,CAD,Bank Holiday,holiday,,,
2024-09-30,12:50,USD,FOMC Member Bowman Speaks,low,,,
2024-09-30,13:00,EUR,ECB President Lagarde Speaks,medium,,,
2024-09-30,13:45,USD,Chicago PMI,medium,46.6,46.1,46.1
2024-09-30,17:55,USD,FOMC Member Powell Speaks,high,,,
2024-09-30,20:10,GBP,MPC Member Greene Speaks,low,,,
2024-09-30,21:00,NZD,NZIER Business Confidence,medium,-1,,-44
2024-09-30,21:45,NZD,Building Consents m/m,low,-5.3%,,26.2%
2024-09-30,23:01,GBP,BRC Shop Price Index y/y,low,-0.6%,,-0.3%
2024-09-30,23:30,JPY,Unemployment Rate,low,2.5%,2.6%,2.7%
2024-09-30,23:50,JPY,BOJ Summary of Opinions,low,,,
2024-09-30,23:50,JPY,Tankan Manufacturing Index,low,13,12,13
2024-09-30,23:50,JPY,Tankan Non-Manufacturing Index,low,34,32,33
