date,time,currency,event,impact,actual,forecast,previous
2023-03-28,00:30,AUD,Retail Sales m/m,low,0.2%,0.2%,1.9%
2023-03-28,04:00,JPY,BOJ Gov Kuroda Speaks,medium,,,
2023-03-28,05:00,JPY,BOJ Core CPI y/y,low,2.7%,3.0%,3.1%
2023-03-28,08:45,GBP,BOE Gov Bailey Speaks,high,,,
2023-03-28,12:30,USD,Goods Trade Balance,low,-91.6B,-90.2B,-91.5B
2023-03-28,12:30,USD,Prelim Wholesale Inventories m/m,low,0.2%,-0.1%,-0.4%
2023-03-28,13:00,EUR,ECB President Lagarde Speaks,medium,,,
2023-03-28,13:00,EUR,German Buba President Nagel Speaks,low,,,
2023-03-28,13:00,USD,HPI m/m,low,0.2%,-0.2%,-0.1%
2023-03-28,13:00,USD,S&P/CS Composite-20 HPI y/y,low,2.5%,2.6%,4.6%
2023-03-28,13:59,USD,Richmond Manufacturing Index,medium,-5,-10,-16
2023-03-28,14:00,USD,CB Consumer Confidence,high,104.2,101.0,102.9
2023-03-28,14:00,USD,FOMC Member Barr Speaks,low,,,
2023-03-28,20:00,CAD,Annual Budget Release,low,,,
2023-03-28,20:30,USD,API Weekly Statistical Bulletin,low,,,
2023-03-29,00:30,AUD,CPI y/y,high,6.8%,7.2%,7.4%
2023-03-29,06:00,EUR,German GfK Consumer Climate,low,-29.5,-29.5,-30.5
2023-03-29,08:00,CHF,UBS Economic Expectations,low,-41.3,,-12.3
2023-03-29,08:30,GBP,M4 Money Supply m/m,low,-0.4%,0.9%,1.3%
2023-03-29,08:32,GBP,Mortgage Approvals,low,44K,41K,40K
2023-03-29,08:32,GBP,Net Lending to Individuals m/m,low,2.2B,3.7B,4.1B
2023-03-29,09:30,GBP,FPC Meeting Minutes,low,,,
2023-03-29,09:30,GBP,FPC Statement,low,,,
2023-03-29,13:00,CHF,SNB Quarterly Bulletin,low,,,
2023-03-29,13:00,CNY,CB Leading Index m/m,low,-0.6%,,-0.6%
2023-03-29,14:00,USD,Pending Home Sales m/m,medium,0.8%,-2.9%,8.1%
2023-03-29,14:00,USD,FOMC Member Barr Speaks,low,,,
2023-03-29,14:30,USD,Crude Oil Inventories,low,-7.5M,1.8M,1.1M
2023-03-29,16:30,CAD,Gov Council Member Gravelle Speaks,low,,,
2023-03-29,18:55,GBP,MPC Member Mann Speaks,low,,,
2023-03-29,21:45,NZD,Building Consents m/m,low,-9.0%,,-1.5%
2023-03-30,00:00,NZD,ANZ Business Confidence,low,-43.4,,-43.3
2023-03-30,06:29,EUR,German Prelim CPI m/m,high,0.8%,0.7%,0.8%
2023-03-30,07:00,CHF,KOF Economic Barometer,low,98.2,100.4,100.0
2023-03-30,07:00,EUR,Spanish Flash CPI y/y,medium,3.3%,3.9%,6.1%
2023-03-30,08:00,EUR,ECB Economic Bulletin,low,,,
2023-03-30,08:00,EUR,Italian Monthly Unemployment Rate,low,8.0%,7.9%,7.9%
2023-03-30,09:10,EUR,Italian 10-y Bond Auction,low,4.121.4,,4.341.3
2023-03-30,12:30,USD,Final GDP q/q,high,2.6%,2.7%,2.7%
2023-03-30,12:30,USD,Unemployment Claims,high,198K,196K,191K
2023-03-30,12:30,USD,Final GDP Price Index q/q,medium,3.9%,3.9%,3.9%
2023-03-30,14:30,USD,Natural Gas Storage,low,-47B,-55B,-72B
2023-03-30,16:00,CHF,Gov Board Member Maechler Speaks,medium,,,
2023-03-30,17:00,USD,FOMC Member Kashkari Speaks,low,,,
2023-03-30,19:45,USD,Treasury Sec Yellen Speaks,medium,,,
2023-03-30,23:30,JPY,Tokyo Core CPI y/y,medium,3.2%,3.1%,3.3%
2023-03-30,23:30,JPY,Unemployment Rate,low,2.6%,2.4%,2.4%
2023-03-30,23:50,JPY,Prelim Industrial Production m/m,low,4.5%,2.8%,-4.6%
2023-03-30,23:50,JPY,Retail Sales y/y,low,6.6%,5.9%,6.3%
2023-03-31,00:30,AUD,Private Sector Credit m/m,low,0.3%,0.4%,0.4%
2023-03-31,01:30,CNY,Manufacturing PMI,medium,51.9,51.6,52.6
2023-03-31,01:30,CNY,Non-Manufacturing PMI,medium,58.2,55.0,56.3
2023-03-31,05:00,JPY,Housing Starts y/y,low,-0.3%,-0.5%,6.6%
2023-03-31,06:00,EUR,German Import Prices m/m,low,-2.4%,-1.0%,-1.2%
2023-03-31,06:00,EUR,German Retail Sales m/m,low,-1.3%,0.5%,-0.3%
2023-03-31,06:00,GBP,Current Account,low,-2.5B,-17.5B,-19.4B
2023-03-31,06:00,GBP,Final GDP q/q,low,0.1%,0.0%,0.0%
2023-03-31,06:00,GBP,Nationwide HPI m/m,low,-0.8%,-0.3%,-0.5%
2023-03-31,06:00,GBP,Revised Business Investment q/q,low,-0.2%,4.8%,4.8%
2023-03-31,06:30,CHF,Retail Sales y/y,low,0.3%,-1.0%,-2.2%
2023-03-31,06:45,EUR,French Consumer Spending m/m,low,-0.8%,0.0%,1.5%
2023-03-31,06:45,EUR,French Prelim CPI m/m,low,0.8%,0.6%,0.9%
2023-03-31,07:55,EUR,German Unemployment Change,low,16K,1K,2K
2023-03-31,09:00,EUR,Core CPI Flash Estimate y/y,medium,5.7%,5.7%,5.6%
2023-03-31,09:00,EUR,CPI Flash Estimate y/y,medium,6.9%,7.1%,8.5%
2023-03-31,09:00,EUR,Italian Prelim CPI m/m,low,-0.3%,0.0%,0.3%
2023-03-31,09:00,EUR,Unemployment Rate,low,6.6%,6.6%,6.7%
2023-03-31,12:30,CAD,GDP m/m,high,0.5%,0.4%,-0.1%
2023-03-31,12:30,USD,Core PCE Price Index m/m,high,0.3%,0.4%,0.6%
2023-03-31,12:30,USD,Personal Income m/m,low,0.3%,0.2%,0.6%
2023-03-31,12:30,USD,Personal Spending m/m,low,0.2%,0.3%,1.8%
2023-03-31,13:45,USD,Chicago PMI,medium,43.8,43.1,43.6
2023-03-31,14:00,USD,Revised UoM Consumer Sentiment,medium,62.0,63.1,63.4
2023-03-31,14:00,USD,Revised UoM Inflation Expectations,low,3.6%,,3.8%
2023-03-31,15:00,EUR,ECB President Lagarde Speaks,medium,,,
2023-03-31,19:05,USD,FOMC Member Williams Speaks,low,,,
2023-03-31,21:45,USD,FOMC Member Cook Speaks,low,,,
